weather	here	day_after_next	ここの明後日の風はどんな？
weather	geographical_names	next_year	来年の門真市の天気は雨？
weather	station	next_week	平館の来週は雨かな？
weather	geographical_names	next_year	来年の伊丹市の天気はどんなになってる？
weather	station	daytime	昼の川岸は雨降らないかな？
weather	here	today	今日のこの辺は雪？
other	None	None	今年は行ってないと
other	None	None	スカイプは便利ですね
weather	working_place	absolute	職場の29日は曇るかな？
weather	geographical_names	next_year	飯南町の来年は雪？
weather	station	absolute	赤堀の1994年3月20日の天気は雪降らない？
other	None	None	元気そうですね
weather	geographical_names	daytime	青木村の昼の天気は降る？
weather	station	tonight	今夜の大池遊園は晴れるかな？
weather	working_place	now	職場の今は晴れかな？
weather	working_place	next_month	職場の来月は暖かいかな？
weather	station	next_year	占冠の来年は風強い？
other	None	None	今日は確かに生ぬるくて，ジメジメして嫌ですね．
weather	geographical_names	early_evening	夕方の本庄市は曇り？
weather	here	tomorrow	このあたりの明日の風は強いかな？
weather	geographical_names	day_after_next	明後日の遠軽町の天気は何かな？
weather	working_place	now	職場の今の風は強いかな？
other	None	None	ありがとう！アイスいっぱい食べてるから大丈夫．
other	None	None	奪われたら取り返したくなりますよね。
weather	here	today	ここの今日の天気
weather	here	tonight	この辺の今夜の風はどんな感じ？
weather	here	now	このあたりの今は暑い？
weather	working_place	next_month	職場の来月は雨降るかな？
weather	working_place	today	職場の今日は曇るかな？
weather	None	next_year	来年の天気は晴れない？
other	None	None	実数値でしたか。
other	None	None	先週行ってきましたよ。
other	None	None	スカイツリーに行かれたことはありますか？
other	None	None	暇なときはおしゃべりもいいですね
weather	station	tonight	借宿前の今夜は晴れないかな？
weather	None	absolute	天気は2015年7月曇？
weather	station	today	七尾の今日は晴れたり？
weather	working_place	next_year	職場の来年は雨降るかな？
weather	geographical_names	absolute	12月21日の北秋田市は晴れたり？
weather	here	early_evening	夕方のこのあたりは晴れると思う？
weather	station	absolute	佐奈の5月は暖かいかな？
weather	geographical_names	tonight	今夜の熊取町の天気は何かな？
weather	geographical_names	today	美郷町の今日の天気はどうかな？
weather	geographical_names	early_evening	夕方の下関市の天気は降らない？
other	None	None	振り回さない方がいいですよ。
weather	school	day_after_next	明後日の学校の天気は曇る？
other	None	None	東山魁夷の絵みたいな雰囲気だよね。
weather	geographical_names	absolute	宇土市の1979年10月4日の天気は雪降らない？
weather	school	absolute	学校の21日は暑い？
weather	geographical_names	next_year	来年の下川町の風は強かったりする？
weather	here	now	今のこのあたりの天気は降らない？
other	None	None	大きいと関係有るのかな
weather	station	tonight	今夜の赤渕は寒さは？
other	None	None	何言ってるかよくわからないけど，レモンは有名だよ
weather	here	absolute	16日のこのあたりは暖かさは？
other	None	None	滝行に行ってこようかな？
weather	geographical_names	this_morning	真岡市の今朝は涼しい？
weather	station	daytime	昼のこどもの国は雪降るかな？
weather	geographical_names	this_morning	今朝の球磨村の天気は晴れない？
weather	geographical_names	next_year	蕨市の来年は雨降るかな？
weather	geographical_names	early_evening	夕方の板倉町は暑いですか？
weather	here	early_evening	このあたりの夕方は晴れると思う？
weather	geographical_names	absolute	1970年の夕張市は晴れない？
weather	here	absolute	このあたりの1月の天気は雨？
weather	station	next_week	来週の鳥栖は暑い？
weather	working_place	absolute	職場の7日の風は弱い？
weather	station	tonight	今夜の川棚の風は？
other	None	None	どんな癖ですか？
weather	school	day_after_next	学校の明後日の天気は雨？
weather	here	day_after_next	明後日のこのあたりは晴れ？
weather	station	day_after_next	高山の明後日の天気を教えてほしい
weather	here	absolute	この辺の3月7日は晴れないと思う？
weather	geographical_names	this_morning	大江町の今朝は曇るかな？
weather	geographical_names	day_after_next	真岡市の明後日は涼しい？
other	None	None	スイカが好きですか
other	None	None	こんばんは、高校野球見た？
other	None	None	ありがとうございます。気をつけます。あついですよね。。
weather	geographical_names	day_after_next	明後日のつがる市の風は強かったりする？
schedule	None	early_evening	夕方は何かある？
weather	here	absolute	10月のこの辺は暑いですか？
other	None	None	こんばんは
other	None	None	この時期は冷奴が良いですね
other	None	None	そうなりますね。
other	None	None	わかるわ
weather	station	None	少路の風は？
weather	here	tonight	今夜のこの辺の天気はどんな？
other	None	None	いいえ。鼻を出すと効果がありません。
weather	station	now	矢代田の今の天気は晴れる？
weather	station	absolute	地福の1月4日の天気はどうですか
weather	here	next_month	そういえば、この辺の来月の天気はわかりますか？
weather	here	absolute	このあたりの2017年9月21日は暖かいかな？
weather	here	day_after_next	この辺の明後日は寒い？
weather	geographical_names	daytime	三郷市の昼は暑い？
other	None	None	誰の話？
other	None	None	ピンク色だし可愛いかもね
weather	station	next_week	来週の八木原の天気は雨降る？
weather	geographical_names	daytime	日の出町の昼は寒いかな？
weather	station	daytime	昼の広電西広島（己斐）の風は弱い？
weather	None	tonight	今夜は寒さは？
weather	here	next_week	この辺の来週の風は強いかな？
weather	geographical_names	tomorrow	多久市の明日の天気は何？
weather	here	early_evening	夕方のこのあたりの風は弱いかな？
other	None	None	ゲームはしますか？
weather	geographical_names	tonight	今夜の直方市の天気はどう？
weather	geographical_names	next_week	山口市の来週は暖かさは？
other	None	None	汗だらだらです
other	None	None	存じませんの．あなたはエアガンについてどう思われます？
other	None	None	どんなふうに
weather	school	absolute	学校の14日の風は弱い？
weather	geographical_names	absolute	12月の永平寺町の天気は雨降る？
weather	geographical_names	this_morning	今朝の榛東村は涼しさは？
weather	school	next_year	学校の来年の天気はどんな？
weather	geographical_names	next_week	来週の由利本荘市の天気は曇？
weather	school	now	今の学校は雨かな？
weather	station	this_morning	山城青谷の今朝は雪？
weather	working_place	daytime	昼の職場の天気は降る？
weather	working_place	next_week	来週の職場の天気は晴れない？
weather	here	today	この辺の今日の天気教えて
weather	station	next_year	緑町の来年は涼しい？
weather	station	now	西大島の今は曇り？
weather	here	tomorrow	ここの明日は晴れないかな？
weather	here	early_evening	夕方のこのあたりの天気は晴れ？
weather	geographical_names	absolute	知名町の25日の天気はどうかな？
weather	working_place	next_year	職場の来年は曇りかな？
weather	geographical_names	tomorrow	南魚沼市の明日は寒さは？
weather	working_place	daytime	職場の昼は晴れない？
weather	station	None	女川は晴れ？
weather	geographical_names	absolute	増毛町の1974年1月の天気はどう？
weather	geographical_names	absolute	松茂町の19日は風強いかな？
weather	here	daytime	昼のこのあたりの風は強かったりする？
weather	station	None	因幡船岡は暖かさは？
weather	station	tonight	二中通の今夜は風強かったり？
weather	here	next_week	来週のここは晴れる？
weather	here	absolute	8月のこのあたりの天気
weather	working_place	absolute	1989年の職場は晴れる？
weather	working_place	tomorrow	明日の職場の風はどんな？
other	None	None	それは節約した方がいいかもしれませんね
weather	station	tonight	今夜の日原は暑いですか？
weather	here	absolute	そういえば、2002年のこの辺の天気はわかりますか？
weather	station	day_after_next	明後日の栗林の天気は何かな？
weather	geographical_names	next_year	出雲崎町の来年の天気は降らない？
weather	station	this_morning	二名の今朝は晴れかな？
weather	here	day_after_next	明後日のここは暑いかな？
weather	station	absolute	追良瀬の23日の天気は何かな？
weather	school	absolute	2002年の学校の風は弱い？
weather	station	day_after_next	青島の明後日は暖かい？
other	None	None	時間も最小限にしたいですね
weather	here	absolute	4月18日のここは暑さは？
other	None	None	そんなに好きなんだ
other	None	None	僕が知らないこといっぱい知ってますね
schedule	None	day_after_next	明後日はヒマなんですか
weather	working_place	early_evening	職場の夕方の天気は雪降る？
other	None	None	どうやら海のことで頭がいっぱいなんですね。クラゲは出ませんか？
weather	station	None	西木場は雪降らないかな？
other	None	None	デジイチとか持ってます？
weather	here	today	このあたりの今日は晴れないかな？
weather	station	daytime	長門長沢の昼は雨降るかな？
other	None	None	日向夏のシャーベットを食べたい。
weather	working_place	next_week	来週の職場は曇りかな？
weather	working_place	day_after_next	職場の明後日の天気を教えてほしい
weather	geographical_names	absolute	南牧村の1月は暑いですか？
weather	station	tomorrow	明日の暘谷の天気は雨降る？
weather	geographical_names	None	弥彦村の天気はどうですか
weather	here	day_after_next	明後日のこのあたりの風は強いかな？
other	None	None	丁寧に仕事するのは日本人らしいですね
weather	None	next_year	来年の天気は曇りだね。
other	None	None	台風が来るから行きたくないです
weather	here	absolute	13日のこのあたりは涼しさは？
weather	station	early_evening	海ノ口の夕方は晴れると思う？
weather	here	next_week	ここの来週の風は強いの？
other	None	None	うむ
weather	here	absolute	11月16日のこの辺は晴れかな？
other	None	None	今年は行きませんでしたか
weather	here	next_week	この辺の来週は晴れないと思う？
other	None	None	それはおかしい
other	None	None	退屈なときはどんなことをするんですか？
weather	station	tonight	今夜の真土は涼しいかな？
other	None	None	それは楽しそうですね
weather	None	absolute	2月は曇る？
other	None	None	感謝の心を忘れないことが人生のメリットということですね．
other	None	None	そんなこと書いている本でもありましたか
weather	school	next_month	学校の来月は曇るかな？
weather	working_place	next_month	職場の来月は風強いの？
weather	school	today	今日の学校の風は強いかな？
other	None	None	行かないです
other	None	None	あなたに質問をすればいいのですか
weather	working_place	today	職場の今日の風は弱い？
weather	geographical_names	next_week	最上町の来週の天気は降る？
weather	geographical_names	this_morning	今朝の橋本市は暑いかな？
other	None	None	睡眠時間をたっぷりとればいいですかね
weather	geographical_names	now	菊川市の今の風は強かったりする？
weather	station	absolute	東森の1月は暑いですか？
other	None	None	テレビに火がついているの？
other	None	None	最近は語学の番組も楽しいらしいです
weather	geographical_names	next_year	来年の三原市の風は弱かったりする？
weather	working_place	next_month	職場の来月の天気教えて
other	None	None	沖縄へ行くこと自体が海目的が多いじゃないですか．
weather	here	next_month	この辺の来月は晴れると思う？
other	None	None	そうですね。たくさんの港がありますよね。
weather	geographical_names	daytime	昼の壬生町の風はどう？
weather	here	tonight	この辺の今夜は雪降らない？
weather	None	absolute	1977年は涼しい？
weather	here	today	今日のここは曇りかな？
weather	station	absolute	西ケ原の1997年12月は雨降らないかな？
weather	school	absolute	6月16日の学校は雪降るかな？
weather	geographical_names	early_evening	春日井市の夕方の風はどんな？
weather	station	today	中小田井の今日は晴れる？
other	None	None	コンビニの冷やし中華もおいしいですよ
weather	None	early_evening	天気は夕方どんな？
weather	station	day_after_next	明後日の桃花台東は暑いですか？
other	None	None	むしろお金が儲かります
weather	geographical_names	today	鎌倉市の今日の風は弱い？
other	None	None	よく見ます
weather	station	next_month	来月の附属中学前は雨かな？
weather	station	absolute	2012年3月の滝水の天気は晴れない？
weather	working_place	absolute	職場の5月は風強いかな？
weather	geographical_names	early_evening	下市町の夕方は雪降る？
weather	station	this_morning	東多久の今朝は晴れない？
weather	geographical_names	now	今の広川町の天気は曇る？
weather	geographical_names	this_morning	神埼市の今朝は風強いの？
weather	here	absolute	ここの29日は寒い？
other	None	None	バリィさんって知ってる？
weather	None	early_evening	夕方の天気は雨？
weather	geographical_names	tomorrow	明日の別府市の天気
weather	geographical_names	next_week	来週の須恵町は雪？
other	None	None	読んでいません。
weather	geographical_names	day_after_next	飯南町の明後日は雪？
weather	station	tonight	崎守の今夜は雨降らない？
weather	station	day_after_next	明後日の川東の風は強いかな？
weather	station	next_year	風早の来年の天気は降る？
other	None	None	毎日、暑すぎですね。
weather	school	tomorrow	明日の学校は晴れないと思う？
other	None	None	というのも，今度仙台に行くことになったんですよ．
weather	station	next_year	来年の難波の天気は曇る？
weather	geographical_names	tonight	今夜の中井町の天気は何？
schedule	None	absolute	6月はどこに行くんですか．
weather	working_place	next_month	職場の来月の風は弱かったり？
weather	station	tonight	あつみ温泉の今夜は暑い？
other	None	None	退屈したとき何してますか。
other	None	None	13歳からやってるからね。得意です！
weather	here	absolute	5月のこの辺は風強かったり？
weather	here	today	ここの今日は雨かな？
weather	station	this_morning	玉之江の今朝は暖かいかな？
weather	here	next_year	この辺の来年の風は弱かったり？
weather	school	absolute	学校の1979年5月の天気は降る？
weather	here	day_after_next	このあたりの明後日は雪降らないかな？
weather	station	now	今の曙町は暖かいかな？
weather	here	next_month	この辺の来月は雨かな？
weather	station	next_month	来月のアイランドセンターの天気
weather	geographical_names	next_month	北海道の来月の天気教えて
other	None	None	かぜの予防ですか
other	None	None	ジョッキの方が美味しそうじゃないですか？
weather	working_place	tonight	職場の今夜の風はどう？
other	None	None	夏みかんもね。
weather	station	next_year	来年の東風連の天気は雨降らない？
weather	here	tomorrow	明日のこの辺の天気は晴れない？
weather	here	absolute	ここの12月28日の風は強かったり？
weather	station	tonight	今夜の大濠公園は風強いの？
weather	station	now	じゃあ、月見山の今の天気を教えて
weather	station	absolute	西大島の2018年6月1日は曇り？
weather	station	daytime	昼の栗林の天気は何かな？
weather	geographical_names	absolute	1973年9月の笠間市の天気は雨降らない？
other	None	None	逃げますよ
other	None	None	ですねー。何か熱中症対策はしているのですか？
weather	here	absolute	1日のこの辺は暑いかな？
other	None	None	香ばしいというと何ですかね
weather	here	None	ここの天気は晴れない？
weather	station	tonight	今夜の千代崎の風はどんな感じ？
weather	working_place	now	職場の今の天気を教えてほしい
weather	school	next_year	学校の来年は晴れたり？
other	None	None	すいません。それをいうなら、びっくりですみません。
other	None	None	夏は特に気持ちよいでしょう。
weather	geographical_names	None	北九州市は曇る？
other	None	None	なんかすいません。
weather	station	tonight	高麗の今夜の天気は何かな？
weather	here	early_evening	夕方のここの風はどんな感じ？
weather	here	next_month	来月のこの辺は暖かさは？
weather	None	absolute	2011年9月11日は暖かさは？
weather	working_place	absolute	1986年3月4日の職場は風強いかな？
weather	geographical_names	next_year	来年の月形町の風はどんなになってる？
other	None	None	星はあまり見えないです。
weather	here	today	今日のこのあたりは雨かな？
weather	here	this_morning	この辺の今朝は暑さは？
weather	None	absolute	1973年8月は暑いですか？
weather	station	now	今の羽前山辺の天気は雪降らない？
weather	here	early_evening	夕方のこの辺は暑さは？
other	None	None	良い成績が取れるといいですね
weather	working_place	today	職場の今日は雪？
weather	here	early_evening	このあたりの夕方の天気は晴れ？
other	None	None	猫？？
other	None	None	誰がですか
weather	station	day_after_next	大池遊園の明後日の風はどんな感じ？
other	None	None	夏にはビアガーデンにも行きたいですね
weather	geographical_names	next_week	木古内町の来週は雨？
weather	geographical_names	absolute	1992年の常陸太田市は曇る？
weather	None	tonight	今夜の天気は晴れる？
other	None	None	一つ食べますか？
weather	geographical_names	next_year	来年の湧別町の天気は曇？
weather	None	early_evening	天気は夕方曇？
weather	station	tomorrow	明日のみのは雪降らないかな？
weather	here	absolute	2002年のここは雨降らない？
other	None	None	気をつけるにはどうすればいいですか？
weather	station	next_month	白川口の来月は曇りかな？
other	None	None	情報ありがとう
other	None	None	そうなんですね
weather	here	now	今のこのあたりは雨降らない？
weather	station	next_month	来月の額住宅前は暑さは？
weather	geographical_names	tonight	今夜の剣淵町の天気はどうですか
weather	station	absolute	2002年の日本橋の天気は晴れる？
other	None	None	いいえ、一泊二日で行きました。
weather	here	early_evening	このあたりの夕方の天気はどうですか
weather	working_place	tonight	今夜の職場の風はどんな？
weather	geographical_names	now	今の遠別町は寒さは？
weather	geographical_names	today	今日の広川町の天気は曇る？
other	None	None	チョコおいしいよね
weather	geographical_names	today	名護市の今日は雪かな？
weather	station	day_after_next	明後日の東根は晴れるかな？
weather	geographical_names	tonight	入間市の今夜の天気は雨降らない？
other	None	None	何か好きなスポーツはありますか？
other	None	None	雨を降らせられるんですか？
weather	geographical_names	next_month	来月の白川町は晴れるかな？
weather	geographical_names	day_after_next	明後日の山江村は雪降らないかな？
weather	working_place	next_month	来月の職場の天気は雪降らない？
other	None	None	多分有名だと思います
weather	station	next_month	久留米大学前の来月の風はどんな？
weather	here	absolute	1970年7月のこのあたりの風は強い？
weather	here	daytime	昼のこのあたりの天気教えて
weather	geographical_names	today	今日の秋田県は雪降るかな？
weather	None	tonight	風は今夜弱いかな？
weather	station	absolute	市場前の29日は寒いかな？
weather	here	next_year	来年のここは寒い？
other	None	None	たこやき
weather	geographical_names	early_evening	みなべ町の夕方は雨かな？
weather	geographical_names	day_after_next	東海村の明後日は雨降らないかな？
other	None	None	でも、死んじゃうかもしれないよ。
weather	geographical_names	tomorrow	増毛町の明日の天気はどう？
weather	geographical_names	early_evening	夕方の台東区の風は強いの？
weather	here	next_month	来月のこのあたりの天気は曇？
other	None	None	今日も暑いね。
other	None	None	何があったの？
other	None	None	もちろんそうですね
weather	station	daytime	箱根ケ崎の昼は晴れかな？
weather	station	this_morning	矢代田の今朝の天気は晴れる？
weather	working_place	next_week	職場の来週の天気はどうかな？
weather	None	this_morning	今朝の風は強いの？
weather	working_place	absolute	4日の職場の天気教えて
weather	geographical_names	now	厚岸町の今の天気は雪？
other	None	None	どんな運動をするんですか
weather	here	absolute	この辺の3日の天気は降る？
weather	geographical_names	tomorrow	下市町の明日は雪降る？
other	None	None	ふーん。
other	None	None	そう、読み直したんですよ。
weather	here	tomorrow	この辺の明日の天気は晴れ？
weather	station	next_year	是政の来年は雪降る？
weather	geographical_names	next_year	下市町の来年は雪降る？
other	None	None	えー？なんの注射なんですか？
weather	station	next_week	和泉府中の来週の風はどんな感じ？
weather	school	next_week	学校の来週は暑い？
weather	here	early_evening	夕方のこのあたりは暑さは？
weather	geographical_names	now	今の別海町は寒いかな？
weather	station	next_year	来年の帝塚山三丁目は雪？
weather	here	next_year	来年のこのあたりは風弱い？
weather	here	tomorrow	明日のここの風はどんなになってる？
weather	station	next_month	青梅街道の来月の天気は曇？
weather	here	daytime	ここの昼の天気は晴れない？
weather	school	next_year	学校の来年は雨降る？
weather	school	now	今の学校の風は弱かったりする？
weather	station	None	高岡やぶなみの風は強いの？
weather	station	today	今日の総社は雨降らない？
weather	station	today	田山の今日は涼しい？
weather	school	today	学校の今日は雪降らないかな？
weather	geographical_names	daytime	岐南町の昼は暑さは？
weather	station	absolute	8日の西郷は雨降る？
weather	here	daytime	昼のこのあたりは涼しい？
weather	station	absolute	足利の2日の天気は雪？
weather	here	tomorrow	このあたりの明日は雨降るかな？
other	None	None	あなたは集中していますか??
weather	station	next_year	殿山の来年の風はどんなになってる？
other	None	None	なにかおもしろいことないですかね
weather	station	next_year	羽場の来年は晴れないと思う？
weather	working_place	tonight	職場の今夜は寒いかな？
weather	here	daytime	昼のこの辺の天気は雪降らない？
other	None	None	致死率が高いんですよ
weather	working_place	absolute	8月16日の職場の風は強いかな？
weather	here	absolute	ここの2日の天気は雪？
other	None	None	子供は深海魚とか好きそうだしね
weather	geographical_names	absolute	西宮市の2012年8月21日は風強い？
weather	school	absolute	1986年の学校は風強いの？
other	None	None	だから行きたいんだね
weather	here	early_evening	夕方のこのあたりは雪かな？
other	None	None	部屋の中にいる限りはいいですけどね
other	None	None	夏は海に行きたいですね
other	None	None	最近は、ブラックで飲みます。
weather	geographical_names	today	白子町の今日は風弱い？
weather	geographical_names	now	今の小布施町は暑いかな？
weather	here	absolute	11月1日のこのあたりは雨降るかな？
weather	working_place	absolute	職場の2015年8月は風強いの？
weather	geographical_names	tomorrow	明日の大月町の天気はどんな感じ？
other	None	None	午後から少し曇るようです。
other	None	None	世界的に多いんじゃない？
other	None	None	雨が降るの？
weather	here	next_year	この辺の来年の天気は晴れ？
weather	here	daytime	昼のこのあたりは雪降らないかな？
weather	here	absolute	この辺の4月の風は弱かったり？
other	None	None	あまり大きくないと思います。
weather	geographical_names	now	幸手市の今の天気
weather	geographical_names	now	名護市の今は雪かな？
other	None	None	何が凄いんですか？
weather	here	None	この辺の天気は曇る？
weather	station	absolute	10月の領石通は寒いかな？
weather	station	next_week	来週の広電西広島（己斐）の風は弱い？
other	None	None	クラゲは刺されると痛くないですか？
other	None	None	そうですね。楽しみましょう。
weather	geographical_names	next_year	来年の下関市の天気は降らない？
weather	here	daytime	ここの昼の風はどう？
